transaction_id,customer_id,product_id,merchant_name,transaction_description,transaction_amount,type_deposit_withdrawal,transaction_date,channel
1222,5,4666,National Bank,car loan Deposit,9743,D,1/13/2015 0:00,Branch
9586,804,1499,Innotype,current account Withdrawal,22875,W,1/13/2015 0:00,Phone Banking
9794,957,2381,National Bank,home loan Deposit,11512,D,1/12/2015 0:00,Net Banking
7783,56,873,National Bank,home insurance Deposit,2260,D,1/11/2015 0:00,Branch
6293,196,153,National Bank,car loan Deposit,19001,D,1/11/2015 0:00,Branch
8632,567,3796,Photolist,savings account Withdrawal,15527,W,1/10/2015 0:00,Phone Banking
7742,702,1429,Tavu,savings account Withdrawal,22817,W,1/9/2015 0:00,Phone Banking
6847,120,4869,Browsebug,Equities Withdrawal,8419,W,1/9/2015 0:00,Net Banking
858,172,322,Oozz,current account Withdrawal,3804,W,1/8/2015 0:00,Phone Banking
7568,109,2849,National Bank,home insurance Deposit,11313,D,1/7/2015 0:00,Branch
9750,695,1413,National Bank,educational loan Deposit,10253,D,1/7/2015 0:00,Branch
3809,124,3350,Mynte,credit card Withdrawal,17498,W,1/6/2015 0:00,Phone Banking
9870,609,1991,National Bank,fixed deposit Deposit,8785,D,1/6/2015 0:00,Branch
4909,603,724,National Bank,home insurance Deposit,23128,D,1/6/2015 0:00,Branch
9349,967,2594,Browsedrive,current account Withdrawal,10172,W,1/6/2015 0:00,Phone Banking
3872,843,4253,National Bank,health insurance Deposit,6813,D,1/5/2015 0:00,Branch
732,185,919,Myworks,credit card Withdrawal,24430,W,1/5/2015 0:00,Phone Banking
1684,304,340,National Bank,life insurance Deposit,18875,D,1/4/2015 0:00,Net Banking
4392,741,2790,Dynava,credit card Withdrawal,12982,W,1/4/2015 0:00,Phone Banking
2046,588,4354,Rooxo,Equities Withdrawal,9350,W,1/3/2015 0:00,Net Banking
5344,565,489,National Bank,health insurance Deposit,9106,D,1/3/2015 0:00,Branch
9230,404,1796,Abata,savings account Withdrawal,20583,W,1/3/2015 0:00,Phone Banking
2033,38,1255,Realbridge,credit card Withdrawal,14503,W,1/2/2015 0:00,Phone Banking
7527,726,129,National Bank,home insurance Deposit,16404,D,1/1/2015 0:00,Branch
9071,829,2917,National Bank,health insurance Deposit,19695,D,1/1/2015 0:00,Branch
9711,406,4819,Yadel,mutual funds Withdrawal,4591,W,12/30/2014 0:00,Branch
1103,277,4330,Linktype,current account Withdrawal,11356,W,12/30/2014 0:00,Phone Banking
7696,516,4814,Youfeed,current account Withdrawal,10312,W,12/28/2014 0:00,Phone Banking
5318,603,3741,Voonix,savings account Withdrawal,24416,W,12/27/2014 0:00,Phone Banking
365,740,4981,National Bank,Personal Loan Deposit,12583,D,12/25/2014 0:00,Net Banking
4741,237,1017,National Bank,home loan Deposit,12021,D,12/25/2014 0:00,Net Banking
4582,968,2847,National Bank,Personal Loan Deposit,3284,D,12/24/2014 0:00,Net Banking
7443,659,617,Roodel,current account Withdrawal,13235,W,12/23/2014 0:00,Phone Banking
1700,361,3945,Centimia,current account Withdrawal,10590,W,12/23/2014 0:00,Phone Banking
2502,424,2316,National Bank,home insurance Deposit,24735,D,12/23/2014 0:00,Branch
7819,12,2981,National Bank,Personal Loan Deposit,1341,D,12/22/2014 0:00,Net Banking
3815,943,1121,National Bank,home loan Deposit,7881,D,12/22/2014 0:00,Net Banking
6533,807,4546,National Bank,motor insurance Deposit,19427,D,12/22/2014 0:00,Net Banking
4621,900,3440,National Bank,health insurance Deposit,20983,D,12/22/2014 0:00,Branch
8080,754,3373,National Bank,educational loan Deposit,2263,D,12/20/2014 0:00,Branch
4335,972,4669,National Bank,home insurance Deposit,9729,D,12/20/2014 0:00,Branch
3388,45,4513,Skimia,savings account Withdrawal,17412,W,12/19/2014 0:00,Phone Banking
3168,394,4941,Meetz,Equities Withdrawal,5738,W,12/19/2014 0:00,Net Banking
2854,102,3971,Gigashots,Equities Withdrawal,10230,W,12/19/2014 0:00,Net Banking
9820,471,2999,Edgetag,Equities Withdrawal,5848,W,12/19/2014 0:00,Net Banking
7926,505,1406,Zoomlounge,savings account Withdrawal,21110,W,12/18/2014 0:00,Phone Banking
2593,972,3351,National Bank,home loan Deposit,13013,D,12/18/2014 0:00,Net Banking
7201,568,1059,National Bank,car loan Deposit,17256,D,12/17/2014 0:00,Phone Banking
3275,516,601,Thoughtmix,mutual funds Withdrawal,13440,W,12/17/2014 0:00,Branch
10016,516,4783,Skyvu,credit card Withdrawal,24619,W,12/17/2014 0:00,Branch
953,206,3928,National Bank,life insurance Deposit,1037,D,12/16/2014 0:00,Net Banking
1737,456,2029,National Bank,home insurance Deposit,4278,D,12/16/2014 0:00,Branch
6148,36,2407,Tekfly,current account Withdrawal,16726,W,12/16/2014 0:00,Branch
9896,563,1102,National Bank,home insurance Deposit,21548,D,12/16/2014 0:00,Branch
4416,131,855,Shuffletag,credit card Withdrawal,14756,W,12/16/2014 0:00,Branch
3600,968,4116,National Bank,fixed deposit Deposit,8528,D,12/15/2014 0:00,Branch
3636,279,2619,National Bank,health insurance Deposit,17126,D,12/14/2014 0:00,Branch
449,754,3830,Devshare,Equities Withdrawal,3134,W,12/14/2014 0:00,Net Banking
8438,659,617,Kanoodle,current account Withdrawal,23874,W,12/14/2014 0:00,Branch
1806,315,1617,Vimbo,current account Withdrawal,2191,W,12/13/2014 0:00,Branch
3334,199,1310,Myworks,mutual funds Withdrawal,20184,W,12/13/2014 0:00,Branch
4523,892,849,National Bank,home insurance Deposit,16442,D,12/13/2014 0:00,Branch
8327,178,3069,Einti,current account Withdrawal,11301,W,12/13/2014 0:00,Branch
3708,523,3362,National Bank,life insurance Deposit,17554,D,12/12/2014 0:00,Net Banking
6380,207,985,National Bank,car loan Deposit,18701,D,12/11/2014 0:00,Phone Banking
10080,406,2214,Tanoodle,current account Withdrawal,6592,W,12/11/2014 0:00,Branch
2065,516,601,Fiveclub,mutual funds Withdrawal,3611,W,12/11/2014 0:00,Branch
5486,389,3140,National Bank,life insurance Deposit,23274,D,12/10/2014 0:00,Net Banking
616,810,3492,National Bank,car loan Deposit,12156,D,12/10/2014 0:00,Phone Banking
911,719,4701,Realbridge,Equities Withdrawal,5679,W,12/9/2014 0:00,Net Banking
10811,633,2416,Thoughtstorm,Equities Withdrawal,21150,W,12/9/2014 0:00,Net Banking
3722,490,1,National Bank,life insurance Deposit,19059,D,12/8/2014 0:00,Net Banking
3260,895,3329,National Bank,life insurance Deposit,10454,D,12/8/2014 0:00,Net Banking
10882,394,2287,Chatterbridge,Equities Withdrawal,12601,W,12/8/2014 0:00,Net Banking
2635,549,3026,Abatz,current account Withdrawal,5209,W,12/8/2014 0:00,Branch
10245,188,3247,National Bank,Personal Loan Deposit,4655,D,12/8/2014 0:00,Net Banking
3167,340,734,Vinder,credit card Withdrawal,11285,W,12/7/2014 0:00,Branch
5883,438,2002,Skyba,mutual funds Withdrawal,8625,W,12/7/2014 0:00,Branch
4898,807,403,National Bank,life insurance Deposit,1029,D,12/7/2014 0:00,Net Banking
1089,178,3069,Kwimbee,current account Withdrawal,3484,W,12/7/2014 0:00,Branch
7521,787,1119,Eabox,current account Withdrawal,15145,W,12/6/2014 0:00,Branch
3097,375,1272,National Bank,life insurance Deposit,20638,D,12/5/2014 0:00,Net Banking
10350,567,3796,Wordify,savings account Withdrawal,6052,W,12/5/2014 0:00,Branch
731,688,3452,National Bank,educational loan Deposit,5114,D,12/4/2014 0:00,Branch
1090,921,4777,National Bank,motor insurance Deposit,9852,D,12/4/2014 0:00,Net Banking
10308,990,2832,National Bank,home loan Deposit,18826,D,12/3/2014 0:00,Net Banking
1726,49,943,National Bank,home loan Deposit,19393,D,12/1/2014 0:00,Net Banking
1393,563,1102,National Bank,home insurance Deposit,5086,D,12/1/2014 0:00,Branch
3470,669,423,National Bank,home loan Deposit,17272,D,11/30/2014 0:00,Net Banking
4036,607,2852,National Bank,life insurance Deposit,20891,D,11/29/2014 0:00,Net Banking
7439,523,3837,Oyoba,Equities Withdrawal,15316,W,11/29/2014 0:00,Net Banking
2862,151,211,National Bank,Personal Loan Deposit,7234,D,11/29/2014 0:00,Net Banking
529,607,119,Vinder,current account Withdrawal,16192,W,11/29/2014 0:00,Branch
6132,972,4669,National Bank,home insurance Deposit,6711,D,11/27/2014 0:00,Branch
5519,219,3862,Meeveo,credit card Withdrawal,1457,W,11/27/2014 0:00,Branch
4620,858,3093,Yakidoo,Equities Withdrawal,2247,W,11/27/2014 0:00,Net Banking
4411,917,3433,Blogspan,current account Withdrawal,10834,W,11/26/2014 0:00,Branch
6301,669,942,National Bank,home insurance Deposit,22300,D,11/25/2014 0:00,Branch
9595,292,1337,National Bank,motor insurance Deposit,20026,D,11/25/2014 0:00,Net Banking
6123,817,1596,National Bank,home insurance Deposit,11037,D,11/24/2014 0:00,Branch
10747,316,1854,National Bank,home insurance Deposit,10201,D,11/24/2014 0:00,Branch
745,332,1979,National Bank,home loan Deposit,22438,D,11/22/2014 0:00,Net Banking
6016,631,1723,Browsedrive,current account Withdrawal,2136,W,11/21/2014 0:00,Branch
4856,618,4740,National Bank,home loan Deposit,10654,D,11/21/2014 0:00,Net Banking
2349,115,984,National Bank,health insurance Deposit,9748,D,11/19/2014 0:00,Branch
10328,316,1854,National Bank,home insurance Deposit,20621,D,11/18/2014 0:00,Branch
8500,699,143,Blogtags,savings account Withdrawal,4035,W,11/18/2014 0:00,Branch
3693,340,734,Photospace,credit card Withdrawal,20967,W,11/16/2014 0:00,Branch
304,315,374,National Bank,home loan Deposit,22628,D,11/16/2014 0:00,Net Banking
1179,199,2513,Thoughtmix,savings account Withdrawal,7741,W,11/16/2014 0:00,Branch
2287,185,205,Avamm,credit card Withdrawal,21003,W,11/16/2014 0:00,Branch
7454,874,3430,National Bank,car loan Deposit,21802,D,11/15/2014 0:00,Phone Banking
1659,19,3163,Wordtune,mutual funds Withdrawal,18032,W,11/15/2014 0:00,Branch
6172,594,12,National Bank,educational loan Deposit,17049,D,11/13/2014 0:00,Branch
10195,491,4198,Quire,credit card Withdrawal,13940,W,11/13/2014 0:00,Branch
7856,596,1488,Pixope,credit card Withdrawal,8183,W,11/12/2014 0:00,Branch
4445,315,374,National Bank,home loan Deposit,6424,D,11/11/2014 0:00,Net Banking
7048,934,3959,National Bank,motor insurance Deposit,15638,D,11/10/2014 0:00,Net Banking
9508,473,2865,Yamia,mutual funds Withdrawal,24587,W,11/10/2014 0:00,Branch
7864,754,3830,Yodel,Equities Withdrawal,17604,W,11/8/2014 0:00,Net Banking
755,607,119,Fatz,current account Withdrawal,14346,W,11/8/2014 0:00,Branch
4299,325,4244,National Bank,educational loan Deposit,8954,D,11/8/2014 0:00,Branch
3998,523,3362,National Bank,life insurance Deposit,14134,D,11/7/2014 0:00,Net Banking
6653,725,366,Divanoodle,Equities Withdrawal,14257,W,11/7/2014 0:00,Net Banking
8928,603,724,National Bank,home insurance Deposit,10387,D,11/7/2014 0:00,Branch
5380,594,12,National Bank,educational loan Deposit,16996,D,11/5/2014 0:00,Branch
1579,449,3690,National Bank,educational loan Deposit,1991,D,11/3/2014 0:00,Branch
5401,361,1339,National Bank,life insurance Deposit,15444,D,11/2/2014 0:00,Net Banking
7475,647,965,National Bank,Personal Loan Deposit,6333,D,11/1/2014 0:00,Net Banking
4419,638,3911,Yata,Equities Withdrawal,13620,W,10/31/2014 0:00,Net Banking
7342,650,3424,National Bank,life insurance Deposit,6820,D,10/30/2014 0:00,Net Banking
2886,916,3754,National Bank,Personal Loan Deposit,18276,D,10/30/2014 0:00,Net Banking
5076,659,3077,Kayveo,credit card Withdrawal,7699,W,10/30/2014 0:00,Branch
7680,385,62,National Bank,Personal Loan Deposit,5173,D,10/28/2014 0:00,Net Banking
9709,131,40,National Bank,educational loan Deposit,13494,D,10/28/2014 0:00,Branch
8801,594,3470,National Bank,health insurance Deposit,19778,D,10/28/2014 0:00,Branch
10408,741,4039,Flashdog,credit card Withdrawal,15513,W,10/27/2014 0:00,Branch
6260,178,1432,National Bank,car loan Deposit,24066,D,10/26/2014 0:00,Phone Banking
1086,432,534,National Bank,home insurance Deposit,18436,D,10/24/2014 0:00,Branch
3657,594,43,Quamba,Equities Withdrawal,24434,W,10/23/2014 0:00,Net Banking
6901,722,3743,National Bank,car loan Deposit,8495,D,10/23/2014 0:00,Phone Banking
6936,218,2039,Katz,credit card Withdrawal,17282,W,10/22/2014 0:00,Branch
6460,448,4745,Dynabox,credit card Withdrawal,13640,W,10/22/2014 0:00,Branch
279,102,4300,National Bank,fixed deposit Deposit,2199,D,10/22/2014 0:00,Branch
8657,549,4109,Vinte,Equities Withdrawal,16528,W,10/20/2014 0:00,Net Banking
187,931,4623,Twimbo,savings account Withdrawal,14040,W,10/19/2014 0:00,Branch
754,332,1979,National Bank,home loan Deposit,2434,D,10/18/2014 0:00,Net Banking
3007,497,1547,Yambee,Equities Withdrawal,5438,W,10/18/2014 0:00,Net Banking
9855,670,1545,National Bank,home insurance Deposit,21380,D,10/18/2014 0:00,Branch
5600,970,1650,National Bank,motor insurance Deposit,23447,D,10/17/2014 0:00,Net Banking
4413,138,1587,National Bank,home insurance Deposit,11756,D,10/17/2014 0:00,Branch
9185,185,1109,Devshare,Equities Withdrawal,20858,W,10/16/2014 0:00,Net Banking
8715,197,1930,Meezzy,mutual funds Withdrawal,7349,W,10/14/2014 0:00,Branch
8433,909,1048,National Bank,car loan Deposit,21880,D,10/14/2014 0:00,Phone Banking
6726,366,3384,National Bank,fixed deposit Deposit,24431,D,10/12/2014 0:00,Branch
7385,987,3852,National Bank,life insurance Deposit,14913,D,10/11/2014 0:00,Net Banking
10098,563,4645,National Bank,motor insurance Deposit,11085,D,10/11/2014 0:00,Net Banking
2784,430,1745,Devpoint,credit card Withdrawal,13071,W,10/10/2014 0:00,Branch
1342,325,610,National Bank,home insurance Deposit,12320,D,10/9/2014 0:00,Branch
747,969,1212,National Bank,Personal Loan Deposit,6593,D,10/7/2014 0:00,Net Banking
7105,318,2929,National Bank,fixed deposit Deposit,13715,D,10/4/2014 0:00,Branch
6639,920,2913,Tagtune,current account Withdrawal,8041,W,10/4/2014 0:00,Branch
3755,149,659,Agimba,current account Withdrawal,21153,W,10/3/2014 0:00,Branch
10897,883,2979,National Bank,home loan Deposit,7201,D,10/3/2014 0:00,Net Banking
655,496,1848,Edgetag,mutual funds Withdrawal,10374,W,10/2/2014 0:00,Branch
6799,796,3013,National Bank,home insurance Deposit,23791,D,10/1/2014 0:00,Branch
5511,829,4989,National Bank,motor insurance Deposit,15294,D,9/30/2014 0:00,Net Banking
10052,243,817,National Bank,educational loan Deposit,6786,D,9/30/2014 0:00,Branch
9558,594,1763,Yata,mutual funds Withdrawal,15674,W,9/29/2014 0:00,Branch
757,281,669,National Bank,home insurance Deposit,15125,D,9/28/2014 0:00,Branch
2826,677,3597,National Bank,educational loan Deposit,22388,D,9/27/2014 0:00,Branch
8137,56,2554,Skinte,mutual funds Withdrawal,14369,W,9/25/2014 0:00,Branch
1505,810,4460,National Bank,Personal Loan Deposit,1927,D,9/25/2014 0:00,Net Banking
4626,621,4264,National Bank,Personal Loan Deposit,18513,D,9/25/2014 0:00,Net Banking
7261,963,4026,Avavee,current account Withdrawal,4166,W,9/23/2014 0:00,Branch
7166,12,1125,Mynte,Equities Withdrawal,9904,W,9/21/2014 0:00,Net Banking
3391,868,1342,National Bank,home loan Deposit,21390,D,9/20/2014 0:00,Net Banking
7702,429,1046,National Bank,Personal Loan Deposit,11371,D,9/19/2014 0:00,Net Banking
2858,648,2867,Divanoodle,Equities Withdrawal,13774,W,9/18/2014 0:00,Net Banking
10738,295,2224,National Bank,health insurance Deposit,17052,D,9/17/2014 0:00,Branch
5552,471,2999,Eimbee,Equities Withdrawal,9493,W,9/15/2014 0:00,Net Banking
5273,404,4151,National Bank,Personal Loan Deposit,7469,D,9/14/2014 0:00,Net Banking
10222,188,3059,National Bank,car loan Deposit,17843,D,9/13/2014 0:00,Phone Banking
456,633,2416,Tambee,Equities Withdrawal,23588,W,9/11/2014 0:00,Net Banking
10543,541,4531,National Bank,Personal Loan Deposit,4563,D,9/11/2014 0:00,Net Banking
8577,429,4292,Realblab,savings account Withdrawal,7981,W,9/10/2014 0:00,Branch
7715,998,4818,National Bank,home loan Deposit,21058,D,9/8/2014 0:00,Net Banking
9875,548,2033,National Bank,health insurance Deposit,14730,D,9/8/2014 0:00,Branch
2704,659,4799,National Bank,home insurance Deposit,14577,D,9/6/2014 0:00,Branch
8332,246,1051,National Bank,home insurance Deposit,5020,D,9/6/2014 0:00,Branch
3805,654,1135,National Bank,life insurance Deposit,14481,D,9/4/2014 0:00,Net Banking
9814,615,2003,Trilia,current account Withdrawal,23752,W,9/4/2014 0:00,Branch
3356,535,892,Topicshots,Equities Withdrawal,10006,W,8/31/2014 0:00,Net Banking
3122,131,4685,National Bank,car loan Deposit,20027,D,8/31/2014 0:00,Phone Banking
10462,277,344,Rhyzio,savings account Withdrawal,1548,W,8/31/2014 0:00,Branch
210,479,2925,National Bank,health insurance Deposit,17889,D,8/30/2014 0:00,Branch
5524,895,3329,National Bank,life insurance Deposit,8679,D,8/30/2014 0:00,Net Banking
3118,691,1138,National Bank,educational loan Deposit,9207,D,8/29/2014 0:00,Branch
10723,594,692,National Bank,health insurance Deposit,12368,D,8/29/2014 0:00,Branch
3712,605,4193,Yamia,Equities Withdrawal,24741,W,8/28/2014 0:00,Net Banking
5259,557,3507,National Bank,car loan Deposit,19156,D,8/27/2014 0:00,Phone Banking
8116,292,4098,National Bank,Personal Loan Deposit,13507,D,8/26/2014 0:00,Net Banking
9532,647,4856,Tagtune,savings account Withdrawal,16003,W,8/26/2014 0:00,Branch
8899,598,938,Fivechat,savings account Withdrawal,15986,W,8/26/2014 0:00,Branch
8792,986,3558,Shufflebeat,current account Withdrawal,20306,W,8/26/2014 0:00,Branch
4375,650,2030,National Bank,car loan Deposit,11174,D,8/26/2014 0:00,Phone Banking
5395,581,3668,Demivee,savings account Withdrawal,14778,W,8/25/2014 0:00,Branch
8157,618,4740,National Bank,home loan Deposit,17748,D,8/24/2014 0:00,Net Banking
7045,296,3124,National Bank,Personal Loan Deposit,22904,D,8/23/2014 0:00,Net Banking
874,242,4387,Twimbo,mutual funds Withdrawal,20355,W,8/23/2014 0:00,Branch
3228,790,4780,National Bank,life insurance Deposit,15953,D,8/23/2014 0:00,Net Banking
318,605,4421,National Bank,life insurance Deposit,7485,D,8/22/2014 0:00,Net Banking
9759,450,2017,National Bank,home loan Deposit,17110,D,8/22/2014 0:00,Net Banking
4857,296,3124,National Bank,Personal Loan Deposit,1240,D,8/21/2014 0:00,Net Banking
8918,581,3668,Gigazoom,savings account Withdrawal,3001,W,8/21/2014 0:00,Branch
8009,87,3330,Blogtag,current account Withdrawal,8763,W,8/19/2014 0:00,Branch
9713,557,4266,National Bank,health insurance Deposit,3787,D,8/19/2014 0:00,Branch
10479,317,2965,National Bank,Personal Loan Deposit,15742,D,8/17/2014 0:00,Net Banking
5172,385,62,National Bank,Personal Loan Deposit,12282,D,8/17/2014 0:00,Net Banking
8884,868,437,National Bank,life insurance Deposit,21155,D,8/17/2014 0:00,Net Banking
1592,101,2464,National Bank,motor insurance Deposit,13430,D,8/16/2014 0:00,Net Banking
5206,138,41,Feedmix,mutual funds Withdrawal,11164,W,8/16/2014 0:00,Branch
572,108,1196,Topdrive,mutual funds Withdrawal,13706,W,8/16/2014 0:00,Branch
10658,119,1053,Eidel,credit card Withdrawal,4237,W,8/15/2014 0:00,Branch
8035,21,301,National Bank,motor insurance Deposit,9441,D,8/14/2014 0:00,Net Banking
3867,384,2726,National Bank,health insurance Deposit,11123,D,8/14/2014 0:00,Branch
1367,659,4799,National Bank,home insurance Deposit,21450,D,8/12/2014 0:00,Branch
2204,63,1632,National Bank,Personal Loan Deposit,2837,D,8/12/2014 0:00,Net Banking
6611,425,4034,Devshare,mutual funds Withdrawal,15684,W,8/11/2014 0:00,Branch
7885,87,3330,DabZ,current account Withdrawal,9376,W,8/10/2014 0:00,Branch
1630,987,1112,National Bank,home loan Deposit,3652,D,8/10/2014 0:00,Net Banking
1417,900,2237,National Bank,Personal Loan Deposit,7311,D,8/10/2014 0:00,Net Banking
2358,458,3348,Skaboo,credit card Withdrawal,1805,W,8/9/2014 0:00,Branch
4595,970,1650,National Bank,motor insurance Deposit,8694,D,8/9/2014 0:00,Net Banking
8166,631,1723,Babbleset,current account Withdrawal,21206,W,8/8/2014 0:00,Branch
7309,722,3402,Browsezoom,credit card Withdrawal,12044,W,8/7/2014 0:00,Branch
6775,148,738,National Bank,car loan Deposit,5438,D,8/7/2014 0:00,Phone Banking
6019,277,838,JumpXS,Equities Withdrawal,19432,W,8/7/2014 0:00,Net Banking
11,35,2125,Jayo,Equities Withdrawal,8589,W,8/7/2014 0:00,Net Banking
10902,796,2714,National Bank,home insurance Deposit,10486,D,8/7/2014 0:00,Branch
4248,921,2258,National Bank,health insurance Deposit,18540,D,8/7/2014 0:00,Branch
3961,38,621,National Bank,home loan Deposit,14038,D,8/6/2014 0:00,Net Banking
1736,813,131,Avamm,savings account Withdrawal,5409,W,8/6/2014 0:00,Branch
8436,755,1170,Mydeo,mutual funds Withdrawal,7601,W,8/6/2014 0:00,Branch
9636,460,89,Brightdog,Equities Withdrawal,8811,W,8/5/2014 0:00,Net Banking
6716,101,2464,National Bank,motor insurance Deposit,14955,D,8/4/2014 0:00,Net Banking
10670,295,2259,National Bank,life insurance Deposit,16054,D,8/4/2014 0:00,Net Banking
1408,682,496,National Bank,home loan Deposit,9636,D,8/3/2014 0:00,Net Banking
1254,761,3120,National Bank,car loan Deposit,7833,D,8/3/2014 0:00,Phone Banking
1157,753,4473,National Bank,home insurance Deposit,2634,D,8/1/2014 0:00,Branch
3219,185,205,Thoughtworks,credit card Withdrawal,4138,W,7/30/2014 0:00,Branch
4334,699,273,National Bank,motor insurance Deposit,20271,D,7/29/2014 0:00,Net Banking
3760,581,3668,Leenti,savings account Withdrawal,6124,W,7/28/2014 0:00,Branch
10605,700,1231,National Bank,educational loan Deposit,3338,D,7/27/2014 0:00,Branch
9683,916,3754,National Bank,Personal Loan Deposit,15358,D,7/25/2014 0:00,Net Banking
1048,317,2965,National Bank,Personal Loan Deposit,9174,D,7/24/2014 0:00,Net Banking
2373,424,1837,Fliptune,Equities Withdrawal,21058,W,7/21/2014 0:00,Net Banking
4071,726,292,Thoughtblab,savings account Withdrawal,8398,W,7/19/2014 0:00,Branch
4672,228,2803,Topicware,savings account Withdrawal,6321,W,7/19/2014 0:00,Branch
3874,220,2962,National Bank,Personal Loan Deposit,1254,D,7/18/2014 0:00,Net Banking
8160,595,693,National Bank,motor insurance Deposit,14558,D,7/16/2014 0:00,Net Banking
1674,471,4179,National Bank,Personal Loan Deposit,5537,D,7/15/2014 0:00,Net Banking
1210,588,822,National Bank,educational loan Deposit,3848,D,7/15/2014 0:00,Branch
827,895,3329,National Bank,life insurance Deposit,3965,D,7/11/2014 0:00,Net Banking
7630,578,2311,Pixope,Equities Withdrawal,2154,W,7/10/2014 0:00,Net Banking
2035,119,405,National Bank,home loan Deposit,13051,D,7/8/2014 0:00,Net Banking
6829,19,3163,Livetube,mutual funds Withdrawal,10587,W,7/7/2014 0:00,Branch
6029,540,3688,Realblab,credit card Withdrawal,19112,W,7/5/2014 0:00,Branch
4831,726,292,Zoomzone,savings account Withdrawal,19040,W,7/5/2014 0:00,Branch
5941,242,3467,National Bank,home loan Deposit,16219,D,7/3/2014 0:00,Net Banking
4177,613,1004,National Bank,life insurance Deposit,11509,D,7/3/2014 0:00,Net Banking
2880,560,3583,Eazzy,savings account Withdrawal,4361,W,7/2/2014 0:00,Branch
4182,90,1493,National Bank,car loan Deposit,11847,D,7/2/2014 0:00,Phone Banking
7565,531,1812,Jaxspan,credit card Withdrawal,6371,W,7/1/2014 0:00,Branch
2632,325,696,National Bank,life insurance Deposit,15731,D,6/30/2014 0:00,Net Banking
10935,386,1175,Brainbox,savings account Withdrawal,3793,W,6/29/2014 0:00,Branch
7647,571,3559,National Bank,health insurance Deposit,23937,D,6/28/2014 0:00,Branch
6124,496,2024,National Bank,motor insurance Deposit,23349,D,6/26/2014 0:00,Net Banking
10702,690,4389,National Bank,health insurance Deposit,13636,D,6/24/2014 0:00,Branch
1168,404,4151,National Bank,Personal Loan Deposit,13527,D,6/24/2014 0:00,Net Banking
4671,151,395,National Bank,health insurance Deposit,23728,D,6/22/2014 0:00,Branch
7944,5,4666,National Bank,car loan Deposit,14524,D,6/18/2014 0:00,Phone Banking
10126,403,285,National Bank,motor insurance Deposit,7502,D,6/18/2014 0:00,Net Banking
6251,175,2419,National Bank,car loan Deposit,19127,D,6/17/2014 0:00,Phone Banking
353,446,4926,Thoughtstorm,savings account Withdrawal,18021,W,6/17/2014 0:00,Branch
1788,361,1172,National Bank,car loan Deposit,3666,D,6/16/2014 0:00,Phone Banking
7182,987,4392,National Bank,home insurance Deposit,21102,D,6/14/2014 0:00,Branch
4687,635,2903,National Bank,home insurance Deposit,2942,D,6/13/2014 0:00,Branch
1655,28,3765,WinPro,Equities Withdrawal,12507,W,6/12/2014 0:00,Net Banking
1266,883,2979,National Bank,home loan Deposit,13345,D,6/11/2014 0:00,Net Banking
5550,807,3713,Voolia,current account Withdrawal,24638,W,6/6/2014 0:00,Branch
5905,207,2572,National Bank,motor insurance Deposit,1579,D,6/2/2014 0:00,Net Banking
2145,19,3163,Dabfeed,mutual funds Withdrawal,15549,W,6/1/2014 0:00,Branch
3974,448,4745,Kazu,credit card Withdrawal,22331,W,5/31/2014 0:00,Branch
10202,36,2407,Photofeed,current account Withdrawal,2787,W,5/27/2014 0:00,Branch
8368,361,1339,National Bank,life insurance Deposit,16007,D,5/27/2014 0:00,Net Banking
4990,277,4330,Yambee,current account Withdrawal,11477,W,5/26/2014 0:00,Branch
6903,336,4157,Jabbercube,mutual funds Withdrawal,12660,W,5/24/2014 0:00,Branch
5348,702,4824,Riffpedia,current account Withdrawal,6567,W,5/24/2014 0:00,Branch
6573,618,3208,Voonte,mutual funds Withdrawal,3645,W,5/21/2014 0:00,Branch
10028,738,3248,Twitterlist,current account Withdrawal,17835,W,5/19/2014 0:00,Branch
1462,648,2867,Zoozzy,Equities Withdrawal,13370,W,5/18/2014 0:00,Net Banking
8096,605,2491,National Bank,car loan Deposit,18132,D,5/17/2014 0:00,Phone Banking
3857,284,358,National Bank,life insurance Deposit,7316,D,5/17/2014 0:00,Net Banking
10585,523,563,Topicshots,credit card Withdrawal,22011,W,5/15/2014 0:00,Branch
8972,696,2581,National Bank,health insurance Deposit,21506,D,5/12/2014 0:00,Branch
3630,200,1619,National Bank,health insurance Deposit,19370,D,5/8/2014 0:00,Branch
9663,598,154,Gabvine,current account Withdrawal,19193,W,5/6/2014 0:00,Branch
2008,446,2232,Thoughtbridge,credit card Withdrawal,9189,W,5/5/2014 0:00,Branch
4982,595,3716,National Bank,health insurance Deposit,12059,D,5/5/2014 0:00,Branch
6283,780,4062,National Bank,Personal Loan Deposit,14201,D,5/3/2014 0:00,Net Banking
1597,900,3440,National Bank,health insurance Deposit,2689,D,4/28/2014 0:00,Branch
2344,523,3362,National Bank,life insurance Deposit,7394,D,4/27/2014 0:00,Net Banking
6620,764,2522,National Bank,Personal Loan Deposit,12701,D,4/25/2014 0:00,Net Banking
2452,523,3362,National Bank,life insurance Deposit,1694,D,4/25/2014 0:00,Net Banking
1275,175,135,National Bank,life insurance Deposit,20408,D,4/22/2014 0:00,Net Banking
7802,546,1611,National Bank,health insurance Deposit,22726,D,4/19/2014 0:00,Branch
3466,741,4039,Quire,credit card Withdrawal,14111,W,4/16/2014 0:00,Branch
